,count_words,count_mentions,count_hashtags,count_capital_words,count_excl_quest_marks,count_urls,count_emojis,sentiment,clean_text
5430,27,0,1,0,0,0,0,2,listen get talib kweli via discovr app iphon plane sxsw love gogo link
5431,15,2,1,1,0,0,0,1,launch quot groupon live social type quot reward sxsw link
5432,11,1,2,1,0,0,0,1,rt video popup appl store link sxsw sxswi
5433,21,4,1,4,1,0,0,2,ye pleas rt sxsw want win ipad get case
5434,18,2,1,2,0,0,0,1,rt ipad vs android vs world panel sxsw today pm link
5435,20,0,1,2,0,0,0,1,way truli understand materi make thing jonathan ive appl vp design sxsw
5436,25,1,1,1,1,0,0,1,best thing abt sxsw proper cocktail patio amp plenti free park min quot mess quot link
5437,13,0,1,1,0,0,0,1,improv websit rank advic googl amp bing sxsw link
5438,8,0,2,1,0,0,0,1,sxsw appl school market expert link
5439,24,1,1,2,1,0,0,2,genius rt may actual buy ipad tomorrow appl temporari store downtown austin sxsw
5440,18,0,1,0,0,0,0,0,ipad rear face camera get link sxsw
5441,22,0,1,0,0,0,0,1,delight repriev sxsw spot someth plug not ipad flat iron bless ladi friend bless
5442,16,0,1,0,0,0,0,1,popup appl store sxsw line way block link
5443,15,1,2,3,0,0,0,2,rt see new texa observ ipad app sxswi sheraton sxsw
5444,20,0,1,2,0,0,0,1,fast compani sxsw googl appl ea game zynga facebook microsoft intuit went gaga go game link
5445,26,0,2,1,0,0,0,1,watch ipad made movi busi make wish whatev parti made instead sxsw
5446,18,0,5,0,0,0,0,1,pictur team lego robot creat googl hackerspac parti sxsw link startupbu cle
5447,21,0,2,0,0,0,0,1,diller think daili readi market know anyon would ipad anyth sxsw sxswi
5448,16,0,2,1,0,0,0,1,random appl fan bought lunch everyon line sxsw popup appl store ipad
5449,18,2,3,3,0,0,0,1,industri parti present gsdm amp googl austin tx sxsw
5450,22,0,4,2,0,0,0,1,tech appl head sxsw set temporari store austin appl go sxsw year link technolog
5451,25,1,1,2,1,0,0,1,rt not launch product sxsw plenti els link lt lt no circl new app ftr
5452,18,0,2,1,0,0,0,1,backupifi announc cloudsight search first searchabl archiv solut social media googl app sxsw sxswi link
5453,22,1,3,0,2,0,0,1,ûï stupid find sxsw mac link special price game macû
5454,18,4,1,2,0,0,0,1,rt kick style parti sxsw link link
5455,14,1,1,0,1,0,0,2,coolest ipad case ever etch sketch sxsw link via
5456,23,3,1,2,2,0,0,1,rt sxsw mission download app check amp play redeem prize austin hot spot link
5457,21,0,2,1,0,0,0,1,per rumor googl may preview big social strategi theme costum parti sxsw yep link cnet
5458,20,1,4,2,0,0,0,1,rt new ubersoci iphon app store includ uberguid sxsw sponsor mashabl link
5459,14,1,1,2,3,0,0,1,rt sweet got ipad nerd joke sxsw
5460,11,0,3,2,0,0,0,1,appl open pop shop sxsw report link properti
5461,18,0,1,2,0,0,0,0,rip iphon june sxsw surviv sever drop could not evad drown link
5462,12,1,3,0,0,0,0,2,cnngrill sxsw rockin iphon cooler link
5463,9,0,1,0,1,0,0,1,watch demo googl hotpot peopl use sxsw
5464,18,1,2,2,2,0,0,1,need late night snack discov fill option sxswi recap day link sxsw yum
5465,16,0,1,1,0,0,0,1,chri messina googl think scope search key web ident manag sxsw
5466,26,1,1,1,0,0,0,2,omg ûï not rumor appl open temporari store downtown austin sxsw ipad launch link
5467,13,1,2,2,2,0,0,2,score rt googl hand free pi pi day sxsw win
5468,22,0,3,0,0,0,0,1,ipad design tip look like physic object ppl interact like itûª one quot sxsw tapworthi
5469,24,1,1,1,0,0,0,2,stupid not appl open temporari store austin sxsw amp ipad launch link via
5470,10,1,1,2,0,0,0,2,geniu idea rt appl popup store sxsw link
5471,24,1,1,0,1,0,0,1,line googl bing pagerank session hope smack sxsw hilton salon other link
5472,22,0,2,1,0,0,0,1,talk liquid exp without talk kindl show exampl web kindl iphon version liquidux sxsw
5473,31,1,2,3,1,0,0,1,sxsw cooler thing rt line appl pop store open pm sxsw link
5474,12,0,1,0,0,0,0,1,funni xd funni xd link rebecca black dionn warwick sxsw ipad
5475,24,0,1,0,2,0,0,1,anyon know iphon develop attend sxsw pleas let know someon would like chat
5476,20,0,1,1,1,0,0,2,final prepar launch underway join tomorrow got special android promot start sxsw
5477,15,0,1,0,0,0,0,1,despit draw giant crowd googl bing amp discuss insid basebal sxsw
5478,20,0,2,0,0,0,0,1,million mobil user googl map googl map usag mobil devic map sxsw
5479,14,1,2,0,0,0,0,1,need googl lonelyboy talk time sxsw enchant
5480,20,2,2,2,0,0,0,2,rt geniu move appl open temp store downtown austin sxsw link via ipad
5481,20,1,1,2,1,0,0,2,rt rumor appl store open sxsw th amp congress sign point ye link
5482,25,0,4,1,1,0,0,1,beauti day austin come grab slice two check googl get deal sxswi sxsw
5483,25,2,1,0,2,0,0,1,hey heard sxsw come grill make comic iphon case say
5484,14,3,1,1,0,0,0,2,even begin appl win sxsw link via
5485,17,1,4,0,0,0,0,1,come singapor roar parti th street link sgroar sxswi sxsw sgrock
5486,26,1,1,1,4,0,0,1,link googl huh see austin sxsw let buy drink
5487,19,1,3,1,0,0,0,1,appl set open popup shop austin th amp con sxsw link via sxsw sxswprsa prsa
5488,18,1,2,0,0,0,0,1,guy next buy book keynot ipad sxsw thankyouecon link
5489,8,1,1,2,0,0,0,1,ipad sxsw appl pop store link
5490,26,0,1,0,1,0,0,2,need buy ipad austin sxsw not sure need austin appl store
5491,14,0,1,0,0,0,0,2,appl sell ipad sxsw california great build cult follow link
5492,20,0,2,0,0,0,0,2,appl store pop sxsw huge crowd wait geek dream come true link
5493,21,1,3,1,1,0,0,1,googl circl reveal joint session aclu tonight video make think link sxsw
5494,15,0,1,1,0,0,0,3,new ipad like fight club talk fight club sxsw
5495,14,3,1,0,0,0,0,1,locat base fast fun futur link via sxsw
5496,32,1,1,1,0,0,0,2,rt quot learn thing screen quot year old explan instantli knew use ipad sxsw
5497,18,1,3,1,1,0,0,1,scope venu cloudcamp austin valhalla loung great whiskey amp beer plu demolit man pinbal link sxsw
5498,23,1,3,2,1,0,0,2,rt still think awesom smileyparti sxsw go give ipad pleas
5499,16,1,3,1,0,0,0,1,new batch ipad deliv sxsw ipad appl store sxsw link photo
5500,19,1,4,1,0,0,0,1,quot new ubersoci iphon app store includ uberguid sxsw sponsor mashabl link
5501,14,0,5,3,0,0,0,1,ubergeniu uber take control sxsw pedicab link iphon livestrong newyorkc sanfrancisco sxsw
5502,19,0,2,1,0,0,0,2,never seen mani head turn one point someon appl ask question reid hoffman sxsw
5503,22,0,1,0,0,0,0,1,appl pop store austin took shape week call pop sxsw
5504,6,0,1,0,0,0,0,1,googl circl sxsw
5505,21,1,2,0,0,0,0,1,hope realiz alreadi peopl line pop sxsw store downtown stock appropri ipad
5506,17,5,1,3,1,0,0,1,rt rt download free track music sampler includ link sxsw
5507,26,1,4,1,0,0,0,2,nut rt ipad hand awesom dude gave cutsi hour line austin appl sxsw win
5508,18,1,2,0,0,0,0,1,pubsubhubbub interest way cach load web server link via fsw sxsw
5509,15,0,1,0,0,0,0,1,ballroom coupl session music ixd ipad design sxsw
5510,19,0,3,1,0,0,0,2,share share share poster join sxsw pile poster event iphon link socmedia
5511,25,1,2,2,0,0,0,0,rt futuremf trajan googl destroy lt titl gt tag websit seo open graph protocol ad clean titl tag instead sxsw
5512,10,0,2,1,0,0,0,1,googl come locat domin sxsw pcmag com link
5513,24,0,1,0,0,0,0,1,appl pop store pop next hotel ipad not ipad question sxsw
5514,12,1,2,1,1,0,0,1,thank stop ipad case zazzlesxsw sxsw link
5515,15,0,2,1,0,0,0,1,microsoft go launch ie sxsw amid glow appl logo classicaudiencemisread
5516,16,0,2,0,0,0,0,2,appl store austin peopl take pic ipad sxsw link
5517,20,2,2,3,2,0,0,1,awesom rt head austin sxsw check map newbi link enjoy
5518,22,1,1,1,0,0,0,1,spent aftrnoon frozen lake photograph brother scott amp team catch sxsw th weeknd link
5519,18,0,2,0,0,0,0,1,sxsw metricsdrivendesign wrote respons exactli regard speaker googl refer uidesignguid com search blog respons
5520,18,1,2,0,0,0,0,2,ipad take sxsw line alreadi halfway block around noon crazi via link
5521,19,1,2,0,0,0,0,2,realli good look ie today sxsw appl fanboy impress
5522,27,2,2,2,0,0,0,2,true rt amp quot googl tweet quot new quot think speak quot mark belinski tweet panel sxsw
5523,8,0,1,3,0,0,0,1,hobo shotgun iphon game link sxsw
5524,20,0,1,1,0,0,0,2,unexpect geekout moment sxsw far talk guy bring travel rpg iphon
5525,13,0,1,1,1,0,0,1,crazi think upgrad iphon right sxsw
5526,22,1,1,1,1,0,0,2,rt bought last ipad mb appl pop store sxsw link lt lucki
5527,18,1,1,0,0,0,0,2,film ipad much cooler lame iphon sxsw live show link
5528,14,1,1,2,0,0,0,1,view insid link rt appl popup store sxsw link
5529,15,1,3,4,0,0,0,1,rt checkout leagu extraordinari hacker sxsw lego googl link
5530,18,0,1,0,0,0,0,2,matthew davi design ipad quot web like strip mall content quot sxsw
5531,13,1,1,1,0,0,0,1,hootsuit mobil sxsw updat iphon blackberri amp android link via
5532,19,2,3,1,0,0,0,1,noh donlot new ubersoci iphon app store includ uberguid sxsw cont link
5533,18,0,2,1,0,0,0,2,four hour six half go adventur worth appl sxsw
5534,26,1,3,1,2,0,0,1,iphon price point make even explos carrier work plan sxsw bolinsxsw
5535,21,0,1,0,0,0,0,2,guy couch play white ipad mashbash parti around make statement dammit sxsw
5536,18,0,1,0,0,0,0,1,group challeng come iphon app solv parent start issu sxsw
5537,14,0,2,0,0,0,0,1,nu bij quot touch stori design digit magazin ipad quot sxsw sxswnl
5538,19,1,1,0,0,0,0,1,ûï googl launch major new social network call circl possibl today updat happen sxsw link
5539,17,0,2,0,0,0,0,1,googl engin said search person experi not scari make relev peopl sxsw mktgmoment
5540,15,0,2,1,1,0,0,1,hey sxsw er come long appl pop store line
5541,14,0,1,2,6,0,0,2,play quot peopl peopl quot googl sxsw parti depech mode ftw
5542,18,1,1,1,0,0,0,1,not cedar street courtyard also appl store sxsw link small fan
5543,23,1,2,2,0,0,0,2,rt googl peopl work peopl rather peopl work agileag sxsw
5544,12,0,4,1,0,0,0,1,tech appl open pop store austin sxsw link technolog
5545,24,0,1,0,0,0,0,2,marissa mayer sxsw googl quot make smart phone smarter quot amp life effici know sched gt suggest flight map weather amp
5546,19,0,3,0,0,0,0,1,march pig link code valid infektd sxsw zomb
5547,19,0,4,3,0,0,0,1,import make sure donat japanes red cross japan link sxswcare sxsw quak pleas rt
5548,28,2,1,0,0,0,0,0,make sens limit content specif platform ipad web interview sxsw
5549,10,0,1,1,0,0,0,1,attend googl keynot see googl map mobil featur sxsw
5550,18,0,2,1,0,0,0,2,rout around traffic googl map featur save user year time everi day sxsw holytrafficjam
5551,26,0,4,0,0,0,0,2,busdev guy come ipad line ask wr feel ipad good discuss iad appl crazyco sxsw
5552,19,2,1,0,0,0,0,1,appl plan keep austin wire open pop appl store sxswåê link
5553,13,0,2,0,1,0,0,1,anyon els sxsw know googl show circl today
5554,27,0,1,0,0,0,0,2,funni moment sxsw panel denni crowley get ipad owner hold new ipad look like lighter rock concert
5555,24,1,2,3,2,0,0,1,rt use googl profil fb entri point fb person tri digg googl reader draw peopl hirem sxsw
5556,24,2,1,1,0,0,0,1,broken thumb iphon tri oh mani sxsw
5557,12,1,6,1,9,0,0,1,rt ÷¼ ÷ link ã edchat musedchat sxsw sxswi classic newtwitt
5558,21,0,1,0,0,0,0,1,googl sketch artist live googl blogger parti six loung thought live blog first sxsw link
5559,17,1,2,1,0,0,0,1,ûï googl launch major new social network call circl possibl today link sxswû hnwsxsw
5560,9,0,1,1,0,0,0,1,googl launch social network call circl sxsw rt
5561,9,0,1,1,0,0,0,1,popup store de gadget da appl no sxsw link
5562,21,0,4,1,0,0,0,2,tech even begin appl win sxsw past week major dilemma link technolog
5563,9,0,1,3,0,0,0,1,fresh brew googl circl not launch sxsw link
5564,19,1,2,1,1,1,0,1,check rout link rsvp gt sxswi sxsw
5565,11,0,4,3,0,0,0,1,offici sxsw app û÷sxsw goûª link android iphon ipad
5566,18,0,2,0,0,0,0,2,quot brain zombi content googl get enough quot sxsw contentrul
5567,22,3,1,3,0,0,0,1,rt not rumor appl open temporari store dt atx sxsw amp ipad launch link
5568,18,2,2,2,0,0,0,2,rt iphon app use south southwest interact link sxsw sxswi
5569,25,1,1,1,0,0,0,1,met three girl appl itun connect team iphon develop meetup got talk would chang itc sxsw
5570,13,0,1,0,2,0,0,2,ipad pretti sick almost make think need one sxsw
5571,21,3,1,1,0,0,0,1,rt austin today pleas join talk ipad sxsw link
5572,13,0,1,2,0,0,0,1,mom ipad design boomer sxsw link sxsw
5573,26,2,2,3,0,0,0,1,rt rt not rumor appl open temporari store downtown austin sxsw ipad launch link
5574,21,0,1,1,1,0,0,3,sxsw never take fulli charg iphon grant pic edit tweet squar app zap
5575,18,1,3,1,0,0,0,2,rt appl quarter music industri digit sale touchingstori tbwasxsw sxsw
5576,11,0,2,1,0,0,0,1,friend come austin sxsw link austin sxsw
5577,25,2,1,2,1,0,0,1,rt style amp brethren sxsw pop up theatlant com technolog archiv appl set temporari megastor sxsw
5578,19,2,1,3,0,0,0,1,rt rt appl open pop store downtown austin sxsw ipad launch link
5579,21,1,4,1,0,0,0,1,techcrunch googl post noth sxsw editorûª note guest po link facebook
5580,26,1,2,0,2,0,0,1,glad hear chanc creat iphon case us yet let make happen zazzlesxsw sxsw
5581,22,0,1,2,1,0,0,0,lb app iphon think orlando guess check disney vs sxsw
5582,7,1,4,0,0,0,0,1,googl circl sxsw shice via link
5583,10,1,2,2,1,0,0,1,appl popup store sxsw appl store sxsw link photo
5584,24,0,2,1,0,0,0,1,room peopl person make access app work googl android sxsw donlin
5585,22,1,3,1,2,0,0,1,rt hi accident took ipad techi set pepsicostag would pleas return sxsw
5586,23,5,1,3,2,0,0,2,xma rt shini new app new book pop ipad store sxsw christma nerd
5587,18,0,3,0,0,0,0,1,spread diseas link code valid infektd sxsw necro
5588,11,0,2,1,0,0,0,1,appl open popup shop downtown austin sxsw link
5589,13,1,2,1,0,0,0,1,rt appl pop store sxsw sell new ipad link
5590,10,0,2,0,1,0,0,1,haha guy ask marissagoogl googl interview question sxsw
5591,13,0,1,0,0,0,0,0,sxxpress line almost long appl line sxsw link
5592,14,0,3,2,0,0,0,1,gt gt googl test ûïcheck offersû sxsw link fb sxsw
5593,24,1,1,1,0,0,0,2,rt use ipad someon give otherwis iphon actual task sxsw
5594,26,1,1,2,0,0,0,2,sxsw go iphon ipad app live better updat amp schedul sync would love know think link
5595,25,1,2,3,1,0,0,1,rt aron pilhof ny time endors html ipad newsapp sxsw ask us not tweet actual said
5596,20,1,3,2,2,0,0,2,whoohoo got rt new ubersoci iphon app store includ uberguid sxsw cont link
5597,21,0,1,0,0,0,0,1,sxsw downtown austin appl store congress amp west th street answer question old fashion way googl
5598,19,1,2,2,0,0,0,1,rt join lenewz fo free donut massag sxsw trade show booth behind googl
5599,18,2,1,1,1,0,0,1,ûï downloadfre track sxsw music sampler avail link green ladi killer
5600,25,2,2,3,0,0,0,1,rt rt not rumor appl open temporari store downtown austin sxsw ipad launch link
5601,23,3,1,2,0,0,0,1,rt dont miss charl chen android chromeo access sxsw googl booth exhibit hall pm sxsw
5602,15,1,1,2,1,0,0,1,rt see big link smoosh googl realtim sxsw link
5603,23,0,6,0,0,0,0,2,exclus appl ipad review still better rest link bnet biz ipad appl sxsw ipad
5604,15,1,1,0,1,0,0,1,sxsw miss marissa mayer yesterday present avail anywher not sure stream
5605,24,0,1,1,0,0,0,1,get iphon photographi app readi sxsw watch demo make amp everyon els photo link
5606,22,3,1,2,0,0,0,2,rt awesom hand review ipad come tomorrow guest post sxsw
5607,14,1,1,2,0,0,0,1,rt line sxsw appl pop store
5608,22,0,2,2,0,0,0,2,social market expert sxsw everyon face fact amp admit appl show everyon market done cnet
5609,20,1,2,2,2,0,0,2,miss present circusmash pm filmast mobil iphon offici launch sxsw
5610,13,0,2,0,0,0,0,3,iphon game present deliv window laptop amus sxsw
5611,20,2,1,0,0,0,0,1,ûï googl launch major new social network call circl possibl today link sxswû te dije wey
5612,18,1,2,1,0,0,0,1,appl open pop shop austin sxsw ipad releas link via sxsw ipad
5613,18,3,5,6,0,0,0,1,rt rt chart day ipad competit toast link mobil hcmktg gpp sxsw
5614,29,2,1,1,1,0,0,2,haz one ûï show charg anywher bar charg iphon whole tabl want buy one sxswû
5615,26,0,1,0,1,0,0,1,hah found quot popup quot appl store ipad sale moro gold gym th congress link sxsw
5616,15,2,1,2,0,0,0,1,rt dude earthquak tsunami ipad sxsw get
5617,14,2,1,1,0,0,0,2,rt fun interact map googl parti link sxsw
5618,14,1,1,0,0,0,0,1,kind sxsw iphon plug tree salt lick link
5619,22,0,2,1,0,0,0,1,oh quot download free iphon app sort social network kind thing quot sxsw fail
5620,22,1,1,1,2,0,0,2,congrat kenni enjoy spank new case ipad look happi sxsw link
5621,27,1,1,1,0,0,0,1,one way go job search sxsw quot guy hire quot man audienc googl amp
5622,22,2,4,2,1,0,0,1,rt head austin sxsw austin guid iphon free limit time link lp travel
5623,25,1,1,1,1,0,0,2,use sxsw get updat temp appl store line super impress potenti app nice work yobongo
5624,10,1,2,1,0,0,0,2,love new iphon app suggest come sxsw
5625,17,0,1,0,0,0,0,1,lustr pearl get readi present team android award sxsw
5626,21,1,2,0,0,0,0,1,credit card compani know year like get divorc googl sxsw urbanmyth
5627,23,0,4,1,0,0,0,1,tech appl open pop store austin sxsw appl set pop store west sixth link technolog
5628,16,2,1,2,0,0,0,1,rt googl mobil futur elus power quot sxsw interact
5629,21,2,2,1,0,0,0,2,rt quot explan continu success appl exist god quot enchant sxsw
5630,13,0,2,1,0,0,0,1,sxsw sxswparti matt damon upstair googl parti maggi mae th st
5631,22,0,1,0,0,0,0,1,like took geeki everi appl store line countri plant sxsw
5632,24,0,1,0,0,0,0,1,know go austin tomorrow iphon definit tri convinc go autism sxsw
5633,22,0,2,1,1,0,0,2,think may go ipad no laptop today sxswi sxsw veteran reason
5634,13,0,3,1,0,0,0,2,nice gestur lone planet make austin guid iphon free sxsw link
5635,24,0,1,0,0,0,0,0,netflix iphon app built quot ridicul deadlin quot big mistak tech part agre sxsw
5636,24,1,2,2,2,0,0,1,rt want win ticket sxsw parti rule simpl link android unit android news mass android
5637,9,0,2,0,1,0,0,1,ipad pop store sxsw caniexpenseanipad
5638,27,0,1,0,0,0,0,2,san jose austin surround appl googl peep everi tech nerd dream time turn charm find new bff sxsw
5639,18,1,5,2,0,0,0,1,new ubersoci iphon app store includ uberguid sxsw sponsor mashabl link il
5640,22,0,4,1,1,0,0,1,know year sxsw confer showcas ton new music download free link sxsw free music fb
5641,17,0,1,1,0,0,0,2,restor appl made smart phone unleash hell sxsw
5642,15,1,2,1,0,0,0,2,time launch unoffici sxsw insid guid iphon nice link bynd
5643,25,2,2,0,2,0,0,1,readi magic happen us use zazzlesxsw hashtag creat iphon case sxsw
5644,21,1,4,0,0,0,0,1,thank publish news new medic app sxswi conf blog link sxsw sxswh mhealth
5645,16,0,2,2,0,0,0,1,sxsw tapworthi check ipad design headach tablet call morn sxsw link
5646,15,0,1,1,1,0,0,1,quot ipad design headach tablet call morn quot sxsw pack
5647,24,0,1,1,0,0,0,0,guy ask googl mayer take year remov deadli rout googl map death valley sxsw
5648,20,3,1,2,1,0,0,1,amp vs amp quot groupon live social type quot reward link battl sxsw begin
5649,18,0,1,1,2,0,0,1,go sxsw today share photo video ireport link cnn iphon app
5650,14,0,2,1,0,0,0,1,chri sacca tweet fake sxsw beta invit follow swarm ensu link ipad
5651,25,1,1,2,1,0,0,1,rt sxsw meet us fado give wristband magic lead beer come say hi link
5652,21,1,2,1,0,0,0,2,rt cun appl keep ipad popup store open late next sxsw parti impuls latû cont link
5653,18,0,3,1,0,0,0,1,random appl fan bought lunch everyon line sxsw popup appl store ipad randomactofkind link
5654,12,1,2,1,1,0,0,2,new iphon android no servic fee booyah sxsw gitchococktailon
5655,25,1,4,1,2,0,0,2,takin mic touchingstori ipad tablet sxsw quot ipad chang industri quot rock roll brother
5656,19,1,1,0,0,0,0,2,wow lt lt ûï googl launch major new social network call circl possibl today link sxswû
5657,7,0,1,1,0,0,0,1,download sxsw app iphon
5658,23,1,2,3,1,0,0,1,post sxswi day bpm sxsw link surpris run two bpm folk pop appl store
5659,12,0,1,0,0,0,0,0,appl quot classiest fascist compani america quot kara swisher sxsw
5660,14,0,1,1,0,0,0,1,appl open pop shop austin sxsw ipad releas link
5661,17,0,1,2,1,0,0,2,found bbq sauc ipad tech texa realli come togeth sxsw
5662,16,1,1,1,0,0,0,2,first sxsw blog post grand open appl popup store link
5663,18,1,1,1,0,0,0,1,dang sxsw rumor rt fals alarm googl circl not come probabl not ever allthingsd link
5664,17,2,1,1,0,0,0,1,sxsw googl launch major new social network call circl possibl today link via
5665,18,0,2,0,0,0,0,2,realli find enjoy ipad design principl well done tapworthi use clear point throughout sxsw
5666,19,0,2,0,0,0,0,1,wonder sqwill attempt block gowalla cross checkin way facebook block googl contact connect sxsw lbswar
5667,16,0,1,0,0,0,0,2,googl parti maggi mae sxsw got free glow dark shade
5668,13,0,2,2,1,0,0,1,mingli appl tv day giveaway regist win sxsw win link
5669,11,0,2,1,0,0,0,1,line outsid sxsw appl pop store wasteoftimeatsxsw link
5670,23,0,1,2,3,0,0,1,wait fiona appl town somebodi kidnap put record studio record new album sxsw
5671,16,1,4,2,0,0,0,2,oh no rt confirm new ipad come septemb link appl iphon ipad sxsw
5672,23,1,3,2,1,0,0,1,rt go sxsw compil list top smartphon app austin link iphon droid
5673,20,0,3,1,1,0,0,2,settl first sxsw session battledeck miss last year would perfect time hollergram ipad app
5674,24,2,4,1,0,0,0,1,fastbal sxsw give away two new ipad wifi black appl cover tweet fo info sxswi attsxsw tonight bo lt hous
5675,12,0,1,1,0,0,0,1,googl launch new social network circl possibl today link sxsw
5676,19,2,1,1,1,0,0,1,made time podcast strang iphon correct quot nostalg quot sxsw
5677,10,1,3,1,0,0,0,2,nice find rsq link sxsw ipad app
5678,18,1,2,1,0,0,0,1,ûï get look sxsw rumor appl quot pop quot store austin link
5679,27,3,1,1,2,0,0,1,nice rt forget come amp googl amp bing rank panel mon pm sxsw
5680,28,0,4,2,0,0,0,2,sxsw start ctia around corner googleio hop skip jump good time android fan
5681,16,1,2,1,1,0,0,2,hollrback releas sxsw iphon user grab app hollrback com
5682,28,0,1,1,1,0,0,2,give next person come sxsw tell cool android look around look hard
5683,25,0,5,1,0,0,0,2,dawn ipad launch time coincid sxsw gain maximum tech hipster attent geniu appl
5684,26,0,3,1,0,0,0,1,appl pop store sixth street still giant line front peopl wait ipad appl sxsw insan
5685,26,3,1,2,1,0,0,1,rt anyon know found deaddd iphon outsid blogger loung contact reunit sxsw
5686,12,1,1,2,0,0,0,1,rt percent googl search local inform sxsw
5687,25,0,1,0,0,0,0,1,live tweet quot googl bing speak rank begin min doubt say anyth use may interest sxsw
5688,14,0,1,1,0,0,0,1,offici sxsw iphon ipad io meetup almost employ look develop link
5689,15,0,3,1,0,0,0,0,check ipad design headach tablet call morn link sxsw tapworthi fb
5690,10,0,1,2,0,0,0,1,appl open pop shop sxsw report link
5691,26,1,2,1,0,0,0,0,rt brought googl map rerout imag jcpenney imag maci trashi restraunt no comment uosxsw sxsw
5692,13,0,2,2,0,0,0,2,follow googl bing qa session sxsw great insight webmast qagb
5693,23,1,2,2,0,0,0,2,rt million dollar save one compani adopt googl doc incentic team evolvingworkplac sxsw
5694,20,0,1,2,0,0,0,2,foursquar twitter launch slick new iphon app week conveni time tech fest sxsw link rf
5695,12,0,4,1,0,0,0,1,bjdproduct appl save sxsw set open pop store link tech
5696,17,1,1,1,0,0,0,2,rt mean slice bread great googl bread go revolutionari sxsw
5697,18,1,5,2,0,0,0,2,rt ipad sold went new buyer report link sxsw socialmedia tech ipad media
5698,10,0,1,0,0,0,0,1,design ipad interfac new navig scheme sxsw
5699,17,1,3,1,0,0,0,1,rt googl launch major new social network call circl possibl today link sxsw twnp socmedia
5700,13,0,1,1,2,0,0,2,ummmm awesom parti rt djroe appl store downtown austin open til midnight sxsw
5701,18,1,1,1,2,0,0,2,wow rt ye gowalla win best andoid app team android choic award thank sxsw
5702,23,0,1,0,0,0,0,2,life hacker debut steampunk ipad ft reclaim copper pipe one mini maglight quot kinda thin quot etch sketch interfac sxsw
5703,25,0,1,1,0,0,0,1,surpris local news austin mention traffic implic appl pop store launch today sxsw
5704,20,1,2,2,0,0,0,2,rt ipad tablet etc aid greater adopt mobil devic screen size larger mobilefarm sxsw
5705,11,1,2,0,0,0,0,1,mistak made build netflix iphon netflixiphon sxsw
5706,14,0,1,1,0,0,0,2,panel flipboard one fave ipad app sxsw
5707,23,0,2,1,0,0,0,1,not launch product sxsw plenti els join us hcker amp danc today link
5708,20,0,1,0,0,0,0,1,crazi appl open temporari store austin tomorrow handl rabid sxsw eye pad seeker
5709,8,1,1,0,0,0,0,1,unveil pop store sxsw link
5710,16,0,2,0,0,0,0,2,sxsw sxprotect link googl doc get relev link panel
5711,24,0,1,1,0,0,0,2,appar line get ipad sxsw store grew block block past min wut
5712,18,0,2,1,0,0,0,2,ipad session full love energi format hyatt hall way overflow session rebeltv sxsw
5713,8,0,1,0,0,0,0,2,get ipad envi flight sxsw
5714,20,0,1,0,2,0,0,2,hey sxsw exhibitor not captur booth experi retrollect disc popular disc win ipad link
5715,20,1,2,2,0,0,0,2,rt rout around traffic googl map featur save user year time everi day sxsw holytrafficjam
5716,13,0,2,1,0,0,0,1,final session today left brain search googl right brain search sxsw bettersearch
5717,26,0,1,0,0,0,0,1,pat sxsw know talk pleas googl julia sweeney learn
5718,20,1,3,0,1,0,0,0,massiv sxsw fail run ipad semi full park front justsayin link
5719,10,1,1,0,4,0,0,1,multipl ipad sxsw crazi
5720,18,1,1,2,0,0,0,1,distrub circl rt not launch product sxsw danc today link
5721,19,2,4,2,0,0,0,2,rt check dokobot game iphon android seem pretti cool geogam sxsw tmsxsw
5722,21,1,4,4,0,0,0,1,rt import make sure donat japanes red cross japan link sxswcare sxsw quak pl rt
5723,18,1,1,0,0,0,0,2,go send ipad mail offic finish sxsw
5724,20,0,2,0,0,0,0,1,line alreadi form temp austin appl store open sxsw insan
5725,17,4,2,1,2,0,0,1,head austin sxsw check map newbi link enjoy
5726,16,0,7,2,0,0,0,2,technew ipad get temporari appl store sxsw link technew appl applestor ipad sxsw tech
5727,25,2,3,1,1,0,0,2,ûï spill bean next platform flipboard iphon team start work sxflip sxsw sxswiû gr
5728,13,0,1,1,1,0,0,1,need twitter app recommend new ipad thought sxsw
5729,11,0,1,1,0,0,0,2,quot sxsw appl school market expert quot link sxsw
5730,13,2,2,2,0,0,0,1,rt rt video popup appl store link sxsw sxswi
5731,22,3,1,1,1,0,0,1,rt big night come parti googl tonight sxsw link band food art interact map cc
5732,22,0,1,1,0,0,0,1,think stand outsid austin appl store cash snatch ipad upgrad sxsw
5733,20,1,2,2,1,0,0,2,appl store liter built sxsw confer appl store sxsw link photo
5734,17,1,3,0,0,0,0,2,iphon app lead pack android blue user grow sxswmobileapp sxsw link
5735,11,0,1,1,1,0,0,1,long line sxsw appl store downtown
5736,19,1,1,1,0,0,0,2,austin convent center today fam show new iphon game sxsw
5737,15,1,1,1,1,0,0,1,rt googl parti broke tumblr funni die parti fun sxsw
5738,12,0,4,1,0,0,0,2,even begin appl win sxsw link tc appl ipad sxsw
5739,15,0,2,1,1,0,0,2,hear marissa mayer googl speak row back cool sxsw googl
5740,20,3,1,1,0,0,0,1,hope pull famili card love tonight think tri late sxsw
5741,24,2,1,2,2,0,0,1,rt seen temp appl store go downtown sxsw would stream instead link
